,wd,ws,yaw_angles_opt,ai_opt,freq_val,yaw_000,yaw_001,yaw_002,yaw_003,yaw_004,yaw_005,yaw_006,yaw_007,yaw_008,ai_000,ai_001,ai_002,ai_003,ai_004,ai_005,ai_006,ai_007,ai_008
0,250,8.0,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[0.297 0.297 0.33  0.297 0.297 0.33  0.33  0.33  0.33 ],0.0004889577051585073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29700000000000004,0.29700000000000004,0.33,0.29700000000000004,0.29700000000000004,0.33,0.33,0.33,0.33
1,250,8.5,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[0.297 0.297 0.33  0.297 0.297 0.33  0.33  0.33  0.32 ],0.0005134055904164426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29700000000000004,0.29700000000000004,0.33,0.29700000000000004,0.29700000000000004,0.33,0.33,0.33,0.32
2,250,9.0,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[0.297 0.297 0.33  0.297 0.297 0.33  0.33  0.33  0.33 ],0.000537853475674378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29700000000000004,0.29700000000000004,0.33,0.29700000000000004,0.29700000000000004,0.33,0.33,0.33,0.33
3,250,9.5,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[0.297 0.297 0.33  0.297 0.297 0.33  0.33  0.33  0.32 ],0.000472659114986567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29700000000000004,0.29700000000000004,0.33,0.29700000000000004,0.29700000000000004,0.33,0.33,0.33,0.32
4,250,10.0,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[0.297 0.297 0.33  0.297 0.297 0.33  0.33  0.33  0.33 ],0.000407464754298756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29700000000000004,0.29700000000000004,0.33,0.29700000000000004,0.29700000000000004,0.33,0.33,0.33,0.33
5,250,10.5,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[0.297 0.297 0.33  0.297 0.297 0.33  0.33  0.33  0.32 ],0.00034227039361094504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29700000000000004,0.29700000000000004,0.33,0.29700000000000004,0.29700000000000004,0.33,0.33,0.33,0.32
6,250,11.0,[0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.31121245 0.31121245 0.33       0.31121245 0.2903374  0.33
 0.33       0.33       0.33      ]",0.00027707603292313407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3112124538738142,0.3112124538738142,0.33,0.3112124538738142,0.29033740262249663,0.33,0.33,0.33,0.33
7,250,11.5,[0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.31121245 0.31121245 0.33       0.31121245 0.2903374  0.33
 0.33       0.33       0.32      ]",0.0002526281476651987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3112124538738142,0.3112124538738142,0.33,0.3112124538738142,0.29033740262249663,0.33,0.33,0.33,0.32
8,250,12.0,[0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.31121245 0.31121245 0.33       0.31121245 0.2903374  0.33
 0.33       0.33       0.33      ]",0.00022818026240726337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3112124538738142,0.3112124538738142,0.33,0.3112124538738142,0.29033740262249663,0.33,0.33,0.33,0.33
9,250,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.31162642 0.30435512 0.33       0.31162642 0.28394004 0.33
 0.33       0.33       0.32022034]",0.0001466873115475337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3116264233577788,0.30435512093271533,0.33,0.3116264233577788,0.28394003577469185,0.33,0.33,0.33,0.3202203424977292
10,250,13.0,[0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.31162642 0.30435512 0.33       0.31162642 0.28394004 0.33
 0.33       0.33       0.31022034]",6.5194360687804e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3116264233577788,0.30435512093271533,0.33,0.3116264233577788,0.28394003577469185,0.33,0.33,0.33,0.3102203424977292
11,250,13.5,[0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.31162642 0.30435512 0.33       0.31162642 0.28394004 0.33
 0.33       0.33       0.32022034]",4.8895770515853004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3116264233577788,0.30435512093271533,0.33,0.3116264233577788,0.28394003577469185,0.33,0.33,0.33,0.3202203424977292
12,250,14.0,[0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.31162642 0.30435512 0.33       0.31162642 0.28394004 0.33
 0.33       0.33       0.31022034]",3.2597180343902e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3116264233577788,0.30435512093271533,0.33,0.3116264233577788,0.28394003577469185,0.33,0.33,0.33,0.3102203424977292
13,250,14.5,[0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.31162642 0.30435512 0.33       0.31162642 0.28394004 0.33
 0.33       0.33       0.32022034]",1.6298590171951e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31162642265929097,0.3043551202505256,0.33,0.3116264233989618,0.283940035138261,0.33,0.33,0.33,0.3202203425196496
14,250,15.0,[0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.31162642 0.30435512 0.33       0.31162642 0.28394004 0.33
 0.33       0.33       0.32022034]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31162642265929097,0.3043551202505256,0.33,0.3116264233989618,0.283940035138261,0.33,0.33,0.33,0.3202203425196496
15,250,15.5,[0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.31162642 0.30435512 0.33       0.31162642 0.28394003 0.33
 0.33       0.33       0.31022034]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3116264206487038,0.3043551182868522,0.33,0.3116264235175065,0.283940033306304,0.33,0.33,0.33,0.3102203426472663
16,255,8.0,"[2.00000000e+01 1.38354401e+01 8.01178304e-13 1.99999961e+01
 2.00000000e+01 6.16915361e-13 3.23881365e-13 2.06702874e-13
 2.08420184e-13]","[0.31162642 0.30435512 0.33       0.31162642 0.28394003 0.33
 0.33       0.33       0.31022034]",0.0007171379675657706,19.99999999969338,13.835440088596256,8.011783042940812e-13,19.999996112045572,19.999999999956614,6.169153607877856e-13,3.238813645183304e-13,2.0670287377303721e-13,2.084201838681773e-13,0.3116264206487038,0.3043551182868522,0.33,0.3116264235175065,0.283940033306304,0.33,0.33,0.33,0.3102203426472663
17,255,8.5,"[2.00000000e+01 1.38341911e+01 3.50099067e-12 1.99999961e+01
 2.00000000e+01 2.70023208e-12 1.41666766e-12 9.03102696e-13
 9.12025595e-13]",[0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33],0.0005948985412761439,19.999999998654598,13.834191078776978,3.500990669448056e-12,19.99999611313636,19.999999999803386,2.7002320763439796e-12,1.4166676590171614e-12,9.031026962479718e-13,9.120255947250272e-13,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
18,255,9.0,"[20.         13.51895552  0.         20.         20.          0.
  0.          0.          0.        ]",[0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.32],0.000472659114986517,20.0,13.518955515609491,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.32
19,255,9.5,"[20.         13.51895552  0.         20.         20.          0.
  0.          0.          0.        ]","[0.33       0.31590278 0.33       0.33       0.31590278 0.33
 0.33       0.33       0.33      ]",0.0005134055904163926,20.0,13.518955515609491,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.33,0.31590278038992414,0.33,0.33,0.31590278038992414,0.33,0.33,0.33,0.33
20,255,10.0,"[20.         13.20949707  0.         20.         20.          0.
  0.          0.          0.        ]","[0.33       0.31590278 0.33       0.33       0.31590278 0.33
 0.33       0.33       0.32      ]",0.0005541520658462681,20.0,13.209497072477152,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.33,0.31590278038992414,0.33,0.33,0.31590278038992414,0.33,0.33,0.33,0.32
21,255,10.5,"[2.00000000e+01 1.32094971e+01 4.24746300e-17 2.00000000e+01
 2.00000000e+01 3.62850869e-17 1.65105014e-17 1.05223585e-17
 1.06388756e-17]","[0.33       0.31590278 0.33       0.33       0.31590278 0.33
 0.33       0.33       0.33      ]",0.0004482112297285816,19.999999999999982,13.209497071927261,4.247463003537179e-17,20.0,19.999999999999996,3.6285086935095045e-17,1.6510501410493823e-17,1.0522358540043803e-17,1.0638875558299793e-17,0.33,0.31590278038992414,0.33,0.33,0.31590278038992414,0.33,0.33,0.33,0.33
22,255,11.0,"[2.00000000e+01 1.32094971e+01 4.24746300e-17 2.00000000e+01
 2.00000000e+01 3.62850869e-17 1.65105014e-17 1.05223585e-17
 1.06388756e-17]","[0.33       0.31590278 0.33       0.33       0.31590278 0.33
 0.33       0.33       0.32      ]",0.00034227039361089506,19.999999999999982,13.209497071927261,4.247463003537179e-17,20.0,19.999999999999996,3.6285086935095045e-17,1.6510501410493823e-17,1.0522358540043803e-17,1.0638875558299793e-17,0.33,0.31590278038992414,0.33,0.33,0.31590278038992414,0.33,0.33,0.33,0.32
23,255,11.5,"[2.00000000e+01 1.32094971e+01 4.24746300e-17 2.00000000e+01
 2.00000000e+01 3.62850869e-17 1.65105014e-17 1.05223585e-17
 1.06388756e-17]","[0.33       0.31590278 0.33       0.33       0.31590278 0.33
 0.33       0.33       0.33      ]",0.0002852253280090792,19.999999999999982,13.209497071927261,4.247463003537179e-17,20.0,19.999999999999996,3.6285086935095045e-17,1.6510501410493823e-17,1.0522358540043803e-17,1.0638875558299793e-17,0.33,0.31590278038992414,0.33,0.33,0.31590278038992414,0.33,0.33,0.33,0.33
24,255,12.0,"[2.00000000e+01 1.32094971e+01 4.24746300e-17 2.00000000e+01
 2.00000000e+01 3.62850869e-17 1.65105014e-17 1.05223585e-17
 1.06388756e-17]","[0.33       0.31590278 0.33       0.33       0.31590278 0.33
 0.33       0.33       0.32      ]",0.00022818026240726337,19.999999999999982,13.209497071927261,4.247463003537179e-17,20.0,19.999999999999996,3.6285086935095045e-17,1.6510501410493823e-17,1.0522358540043803e-17,1.0638875558299793e-17,0.33,0.31590278038992414,0.33,0.33,0.31590278038992414,0.33,0.33,0.33,0.32
25,255,12.5,"[2.00000000e+01 1.32094971e+01 4.24746300e-17 2.00000000e+01
 2.00000000e+01 3.62850869e-17 1.65105014e-17 1.05223585e-17
 1.06388756e-17]","[0.33       0.31590278 0.33       0.33       0.31590278 0.33
 0.33       0.33       0.33      ]",0.00016298590171948468,19.999999999999982,13.209497071634049,4.247463002865977e-17,20.0,19.999999999999996,3.628508692936112e-17,1.651050140788476e-17,1.0522358538381015e-17,1.0638875556618592e-17,0.33,0.31590278038992414,0.33,0.33,0.31590278038992414,0.33,0.33,0.33,0.33
26,255,13.0,"[2.00000000e+01 1.32094971e+01 4.24746300e-17 2.00000000e+01
 2.00000000e+01 3.62850869e-17 1.65105014e-17 1.05223585e-17
 1.06388756e-17]","[0.33       0.31590278 0.33       0.33       0.31590278 0.33
 0.33       0.33       0.32      ]",9.779154103170601e-05,19.999999999999982,13.209497071634049,4.247463002865977e-17,20.0,19.999999999999996,3.628508692936112e-17,1.651050140788476e-17,1.0522358538381015e-17,1.0638875556618592e-17,0.33,0.31590278038992414,0.33,0.33,0.31590278038992414,0.33,0.33,0.33,0.32
27,255,13.5,"[2.00000000e+01 1.32094971e+01 4.24746300e-17 2.00000000e+01
 2.00000000e+01 3.62850869e-17 1.65105014e-17 1.05223585e-17
 1.06388756e-17]","[0.33       0.31590278 0.33       0.33       0.31590278 0.33
 0.33       0.33       0.33      ]",7.334365577377951e-05,19.999999999999982,13.20949707140031,4.2474630024412307e-17,20.0,19.999999999999996,3.628508692573261e-17,1.6510501406233713e-17,1.0522358537328779e-17,1.0638875555554703e-17,0.33,0.31590278038992414,0.33,0.33,0.31590278038992414,0.33,0.33,0.33,0.33
28,255,14.0,"[1.99999042e+01 1.32087353e+01 2.44542145e-07 1.97089030e+01
 1.99999861e+01 2.08611830e-07 9.50195671e-08 6.08054150e-08
 6.11479276e-08]","[0.33       0.31590278 0.33       0.33       0.31590278 0.33
 0.33       0.33       0.32      ]",4.8895770515853004e-05,19.999904249650317,13.208735294599556,2.445421450980961e-07,19.70890302160157,19.999986134917673,2.0861182997104114e-07,9.501956714291389e-08,6.080541496699989e-08,6.114792761341283e-08,0.33,0.31590278038992414,0.33,0.33,0.31590278038992414,0.33,0.33,0.33,0.32
29,255,14.5,"[1.99999060e+01 1.32063445e+01 2.39981184e-07 1.97088060e+01
 1.99999864e+01 2.04721011e-07 9.32473556e-08 5.96713203e-08
 6.00074597e-08]","[0.33       0.31590278 0.33       0.33       0.31590278 0.33
 0.33       0.33       0.33      ]",2.4447885257926502e-05,19.99990603548622,13.206344457528143,2.3998118429813195e-07,19.708806010162753,19.99998639353035,2.0472101078828937e-07,9.324735557600595e-08,5.967132033540759e-08,6.00074597039707e-08,0.33,0.31590278038992414,0.33,0.33,0.31590278038992414,0.33,0.33,0.33,0.33
30,255,15.0,"[20.         13.21237362  0.         19.70499964 20.          0.
  0.          0.          0.        ]","[0.33       0.31590278 0.33       0.33       0.31590278 0.33
 0.33       0.33       0.32      ]",0.0,20.0,13.212373616931831,0.0,19.704999643491497,20.0,0.0,0.0,0.0,0.0,0.33,0.31590278038992414,0.33,0.33,0.31590278038992414,0.33,0.33,0.33,0.32
31,255,15.5,"[1.99997861e+01 1.32111580e+01 5.50115374e-07 1.92492615e+01
 1.99999699e+01 4.69720810e-07 2.13826859e-07 1.36309408e-07
 1.37835114e-07]","[0.33       0.31590278 0.33       0.33       0.31590278 0.33
 0.33       0.33       0.33      ]",1.6298590171951e-05,19.99978610745411,13.211158048294049,5.501153740525304e-07,19.249261466895884,19.99996994155479,4.697208100188092e-07,2.1382685900779254e-07,1.3630940797909957e-07,1.3783511449973894e-07,0.33,0.31590278038992414,0.33,0.33,0.31590278038992414,0.33,0.33,0.33,0.33
32,260,8.0,"[3.63841903e+00 5.44221415e+00 2.41504407e-07 1.66595889e+00
 7.39943360e+00 1.40040221e-07 3.41782280e-10 2.20732031e-10
 2.71973294e-10]","[0.297     0.2843125 0.33      0.297     0.2843125 0.33      0.33
 0.33      0.321    ]",0.000537853475674378,3.6384190256289206,5.442214152303927,2.4150440708174004e-07,1.665958891963178,7.39943360004596,1.4004022148078835e-07,3.417822796899889e-10,2.207320314813632e-10,2.7197329386719884e-10,0.29700000000000004,0.28431250235093175,0.33,0.29700000000000004,0.28431250235093175,0.33,0.33,0.33,0.321
33,260,8.5,"[3.71094952e+00 5.65704607e+00 1.36075635e-06 2.23075820e+00
 7.29884580e+00 7.35453249e-07 1.81354478e-09 1.18750867e-09
 1.43111347e-09]","[0.297     0.2843125 0.33      0.297     0.2843125 0.33      0.33
 0.33      0.311    ]",0.0004808084100725121,3.7109495199687093,5.657046072760801,1.3607563546768448e-06,2.23075820202621,7.29884580127045,7.35453248899533e-07,1.813544782564688e-09,1.1875086730106455e-09,1.4311134652713664e-09,0.29700000000000004,0.28431250235093175,0.33,0.29700000000000004,0.28431250235093175,0.33,0.33,0.33,0.311
34,260,9.0,"[3.70955971e+00 5.65297155e+00 1.45128970e-06 2.22734109e+00
 7.31583920e+00 7.83920010e-07 1.93296212e-09 1.26601743e-09
 1.52545949e-09]","[0.297     0.2843125 0.33      0.297     0.2843125 0.33      0.33
 0.33      0.321    ]",0.00042376334447064625,3.7095597141619905,5.652971550035712,1.4512897039340785e-06,2.2273410877361304,7.3158391992136,7.839200096490014e-07,1.932962124670949e-09,1.2660174293270417e-09,1.5254594870191031e-09,0.29700000000000004,0.28431250235093175,0.33,0.29700000000000004,0.28431250235093175,0.33,0.33,0.33,0.321
35,260,9.5,"[3.71442574e+00 5.65420024e+00 1.52651919e-06 2.22836038e+00
 7.29666998e+00 8.24083844e-07 2.03217149e-09 1.33124546e-09
 1.60364266e-09]","[0.297     0.2843125 0.33      0.297     0.2843125 0.33      0.33
 0.33      0.311    ]",0.00042376334447064625,3.714425739371115,5.654200237771092,1.526519185542488e-06,2.228360384054703,7.296669979875351,8.240838438088152e-07,2.0321714882163623e-09,1.331245456601837e-09,1.6036426562928252e-09,0.29700000000000004,0.28431250235093175,0.33,0.29700000000000004,0.28431250235093175,0.33,0.33,0.33,0.311
36,260,10.0,"[3.70706165e+00 5.65424607e+00 1.55571923e-06 2.23106448e+00
 7.31640757e+00 8.39704095e-07 2.07065581e-09 1.35655244e-09
 1.63405054e-09]","[0.297     0.2843125 0.33      0.297     0.2843125 0.33      0.33
 0.33      0.321    ]",0.00042376334447064625,3.7070616524152236,5.65424607041522,1.5557192301201187e-06,2.2310644846710397,7.316407571330556,8.397040947654874e-07,2.0706558120473528e-09,1.3565524398515014e-09,1.634050541584737e-09,0.29700000000000004,0.28431250235093175,0.33,0.29700000000000004,0.28431250235093175,0.33,0.33,0.33,0.321
37,260,10.5,"[3.71091823e+00 5.65719856e+00 2.06662733e-06 2.22656459e+00
 7.30160154e+00 1.11264040e-06 2.74473516e-09 1.79967670e-09
 2.16532745e-09]","[0.297     0.2843125 0.33      0.297     0.2843125 0.33      0.33
 0.33      0.311    ]",0.0003178225083529597,3.710918231134632,5.657198561718365,2.0666273275732604e-06,2.22656459388628,7.3016015365401215,1.1126403958435165e-06,2.744735162191678e-09,1.7996767039064396e-09,2.1653274530940856e-09,0.29700000000000004,0.28431250235093175,0.33,0.29700000000000004,0.28431250235093175,0.33,0.33,0.33,0.311
38,260,11.0,"[3.70972262e+00 5.65344305e+00 2.08309140e-06 2.22699089e+00
 7.31681828e+00 1.12144335e-06 2.76642083e-09 1.81393961e-09
 2.18246465e-09]","[0.297     0.2843125 0.33      0.297     0.2843125 0.33      0.33
 0.33      0.321    ]",0.00021188167223527312,3.7097226162571433,5.653443053880968,2.0830913994001174e-06,2.226990892348337,7.3168182815335765,1.121443351708085e-06,2.766420834958625e-09,1.8139396087046874e-09,2.182464654489417e-09,0.29700000000000004,0.28431250235093175,0.33,0.29700000000000004,0.28431250235093175,0.33,0.33,0.33,0.321
39,260,11.5,"[3.71179615e+00 5.65480366e+00 3.31306798e-06 2.22756536e+00
 7.29803344e+00 1.77853195e-06 4.38928473e-09 2.88070594e-09
 3.46151005e-09]","[0.297     0.2843125 0.33      0.297     0.2843125 0.33      0.33
 0.33      0.311    ]",0.00017928449189139262,3.711796150653904,5.654803661762728,3.313067979030665e-06,2.227565361873222,7.298033437066974,1.778531946488128e-06,4.389284726719242e-09,2.880705943664043e-09,3.4615100485238325e-09,0.29700000000000004,0.28431250235093175,0.33,0.29700000000000004,0.28431250235093175,0.33,0.33,0.33,0.311
40,260,12.0,"[3.71087457e+00 5.65687607e+00 3.70552731e-06 2.23261581e+00
 7.31911997e+00 1.98870406e-06 4.90707345e-09 3.22109793e-09
 3.87061788e-09]","[0.28629786 0.28595881 0.33       0.29818913 0.28595881 0.33
 0.33       0.33       0.32132431]",0.00014668731154751215,3.7108745728040295,5.656876067864099,3.7055273119597887e-06,2.2326158061063577,7.319119969775932,1.9887040554986497e-06,4.907073445060844e-09,3.2210979265981147e-09,3.870617875952686e-09,0.2862978617005514,0.2859588118404808,0.33,0.29818912647771656,0.2859588118404808,0.33,0.33,0.33,0.3213243072211954
41,260,12.5,"[3.78415314 5.72660334 0.         2.3614148  7.16837366 0.
 0.         0.         0.        ]","[0.28629786 0.28595881 0.33       0.29818913 0.28595881 0.33
 0.33       0.33       0.31132431]",0.00014668731154751215,3.784153144219933,5.7266033409608506,0.0,2.3614148034369298,7.16837366251901,0.0,0.0,0.0,0.0,0.2862978617005514,0.2859588118404808,0.33,0.29818912647771656,0.2859588118404808,0.33,0.33,0.33,0.3113243072211954
42,260,13.0,"[3.78563918e+00 5.72954965e+00 1.29481599e-06 2.36350798e+00
 7.18540230e+00 6.72711205e-07 1.69988439e-09 1.12298841e-09
 1.33626640e-09]","[0.28629786 0.28595881 0.33       0.29818913 0.28595881 0.33
 0.33       0.33       0.32132431]",0.00014668731154751215,3.785639180663598,5.729549647601087,1.2948159947648543e-06,2.3635079758626114,7.1854023041846276,6.727112054568481e-07,1.6998843853396938e-09,1.1229884099591514e-09,1.3362664019998372e-09,0.2862978617005514,0.2859588118404808,0.33,0.29818912647771656,0.2859588118404808,0.33,0.33,0.33,0.3213243072211954
